ts_code,name,benchmark,found_date,amount
589980.SH,科创100ETF汇添富,上证科创板100指数收益率,20250425,0.0
508085.SH,华泰苏州恒泰租赁住房REIT,,20250425,0.0
563900.SH,300自由现金流ETF摩根,沪深300自由现金流指数收益率,20250424,0.0
159219.SZ,深证100ETF融通,深证100指数收益率,20250424,0.0
159232.SZ,自由现金流ETF南方,中证全指自由现金流指数收益率,20250423,0.0
563390.SH,全指现金流ETF华泰柏瑞,中证全指自由现金流指数收益率,20250423,0.0
159382.SZ,创业板人工智能ETF南方,创业板人工智能指数收益率,20250423,0.0
159235.SZ,中证现金流ETF大成,中证全指自由现金流指数收益率,20250423,0.0
561080.SH,全指现金流ETF华安,中证全指自由现金流指数收益率,20250423,0.0
159213.SZ,机器人ETF汇添富,中证机器人指数收益率,20250421,0.0
159231.SZ,通用航空ETF华宝,国证通用航空产业指数收益率,20250418,0.0
516460.SH,现金流ETF800鹏华,中证800自由现金流指数收益率,20250417,0.0
563990.SH,800现金流ETF富国,中证800自由现金流指数收益率,20250416,0.0
510320.SH,沪深300ETF中金,沪深300指数收益率,20250416,19647.206
563700.SH,红利价值ETF易方达,中证红利价值指数收益率,20250416,9195.865
588850.SH,科创机械ETF嘉实,上证科创板工业机械指数收益率,20250416,4008.429
159225.SZ,现金流ETF基金,国证自由现金流指数收益率,20250409,8643.523
589300.SH,科创综指ETF嘉实,上证科创板综合指数收益率,20250409,4140.314
159222.SZ,自由现金流ETF易方达,国证自由现金流指数收益率,20250409,90059.952
562080.SH,300现金流ETF华宝,沪深300自由现金流指数收益率,20250407,32000.364
159391.SZ,大盘价值ETF博时,国证大盘价值指数收益率,20250403,1679.455
512250.SH,A50ETF招商,中证A50指数收益率,20250403,1472.311
588040.SH,科创50ETF鹏华,上证科创板50成份指数收益率,20250403,20555.092
159366.SZ,港股医疗ETF永赢,中证港股通医疗主题指数收益率(按照估值汇率折算),20250402,50425.625
159211.SZ,深证100ETF富国,深证100指数收益率,20250402,3678.235
159202.SZ,恒生互联网ETF万家,恒生互联网科技业指数收益率(经估值汇率调整),20250402,139603.849
159377.SZ,创业板医药ETF国泰,创业板医药卫生指数收益率,20250402,16989.575
159216.SZ,深证100ETF大成,深证100指数收益率,20250402,3676.063
560820.SH,中证A50ETF新华,中证A50指数收益率,20250328,61.099
159212.SZ,深100ETF南方,深证100指数收益率,20250327,13207.745
159207.SZ,高股息ETF广发,中证智选高股息策略指数收益率,20250327,65992.307
588720.SH,科创50ETF中银,上证科创板50成份指数收益率,20250327,14562.143
180305.SZ,南方顺丰物流REIT,,20250327,8384.289
159217.SZ,港股通创新药ETF工银,经汇率调整后的国证港股通创新药指数收益率,20250326,488188.384
159388.SZ,创业板人工智能ETF国泰,创业板人工智能指数收益率,20250326,125478.799
589010.SH,科创人工智能ETF华夏,上证科创板人工智能指数收益率,20250326,234758.726
589100.SH,科创芯片ETF国泰,上证科创板芯片指数收益率,20250326,64439.535
159390.SZ,中证A50ETF国联,中证A50指数收益率,20250326,12701.089
512240.SH,A50ETF鹏华,中证A50指数收益率,20250326,2669.731
159215.SZ,A500ETF平安,中证A500指数收益率,20250326,9241.958
563650.SH,中证A500ETF兴业,中证A500指数收益率,20250325,13473.587
588170.SH,科创半导体ETF华夏,上证科创板半导体材料设备主题指数收益率,20250324,1126032.076
508055.SH,汇添富上海地产租赁住房REIT,,20250321,1374.331
563660.SH,A500ETF银河,中证A500指数收益率,20250320,14273.716
588910.SH,科创价值ETF建信,上证智选科创板创新价值指数收益率,20250320,23306.015
589060.SH,科创综指ETF东财,上证科创板综合价格指数收益率,20250319,7724.924
560630.SH,机器人ETF万家,中证机器人指数收益率,20250319,11565.403
159316.SZ,港股通创新药ETF易方达,恒生港股通创新药指数收益率(使用估值汇率折算),20250318,571721.676
159368.SZ,创业板新能源ETF华夏,创业板新能源指数收益率,20250314,420602.9
588770.SH,科创信息ETF摩根,上证科创板新一代信息技术指数收益率,20250314,227494.94
159381.SZ,创业板人工智能ETF华夏,创业板人工智能指数收益率,20250314,424664.262
588250.SH,科创医药ETF鹏华,上证科创板生物医药指数收益率,20250312,3892.881
159209.SZ,红利质量ETF招商,中证全指红利质量指数收益率,20250312,180883.215
159206.SZ,卫星ETF永赢,国证商用卫星通信产业指数收益率,20250306,1749224.243
589520.SH,科创人工智能ETF华宝,上证科创板人工智能指数收益率,20250305,116208.881
562810.SH,上证指数增强ETF嘉实,上证综合指数收益率,20250305,1552.168
589630.SH,科创综指ETF国泰,上证科创板综合指数收益率,20250304,40259.045
588660.SH,科创创业50ETF兴银,中证科创创业50指数收益率,20250228,9384.519
589600.SH,科创综指ETF富国,上证科创板综合价格指数收益率,20250228,11256.174
589660.SH,科创综指ETF南方,上证科创板综合指数收益率,20250226,45221.237
589680.SH,科创综指ETF鹏华,上证科创板综合指数收益率,20250226,166546.866
513830.SH,港股通高股息ETF嘉实,经估值汇率调整后的中证港股通高股息投资指数收益率,20250226,2972.998
589080.SH,科创综指ETF汇添富,上证科创板综合指数收益率,20250226,37535.046
589890.SH,科创综指ETF景顺,上证科创板综合价格指数收益率,20250226,24879.195
589900.SH,科创综指ETF博时,上证科创板综合指数收益率,20250226,27876.597
589990.SH,科创综指ETF华泰柏瑞,上证科创板综合指数收益率,20250226,7254.945
588840.SH,科创50ETF万家,上证科创板50成份指数收益率,20250226,9202.44
589770.SH,科创综指ETF招商,上证科创板综合指数收益率,20250226,22819.765
589000.SH,科创综指ETF华夏,上证科创板综合指数收益率,20250226,131510.616
589860.SH,科创综指ETF天弘,上证科创板综合指数收益率,20250226,34587.628
159393.SZ,沪深300ETF万家,沪深300指数收益率,20250225,22287.212
589800.SH,科创综指ETF易方达,上证科创板综合指数收益率,20250225,129186.057
589500.SH,科创综指ETF工银,上证科创板综合价格指数收益率,20250224,12144.408
589880.SH,科创综指ETF建信,上证科创板综合指数收益率,20250220,37626.185
159399.SZ,现金流ETF国泰,富时中国A股自由现金流聚焦指数收益率,20250219,297970.744
159201.SZ,自由现金流ETF华夏,国证自由现金流指数收益率,20250219,550603.609
508084.SH,汇添富九州通医药REIT,,20250217,5656.661
588240.SH,科创200ETF鹏华,上证科创板200指数收益率,20250213,56621.858
588960.SH,科创新能源ETF富国,上证科创板新能源指数收益率,20250206,24454.2
159383.SZ,创业板50ETF华泰柏瑞,创业板50指数收益率,20250205,3554.282
159371.SZ,创业板50ETF富国,创业板50指数收益率,20250124,9256.817
159367.SZ,创业板50ETF华夏,创业板50指数收益率,20250124,8606.283
159386.SZ,A500ETF永赢,中证A500指数收益率,20250124,27502.28
159373.SZ,创业板50ETF嘉实,创业板50指数收益率,20250123,49234.988
508092.SH,华夏金隅智造工场REIT,,20250123,1656.81
159336.SZ,央企红利ETF融通,中证诚通央企红利指数收益率,20250122,8301.843
560750.SH,A500ETF申万菱信,中证A500指数收益率,20250122,15588.184
563860.SH,中证A500ETF海富通,中证A500指数收益率,20250122,25857.199
159397.SZ,信用债ETF广发,同期深证基准做市信用债指数收益率,20250122,413793.482
159398.SZ,信用债ETF天弘,深证基准做市信用债指数收益率,20250121,144757.52
588870.SH,科创50ETF汇添富,上证科创板50成份指数收益率,20250120,82926.33
530800.SH,上证180ETF银华,上证180指数收益率,20250117,1267.921
511190.SH,信用债ETF海富通,上证基准做市公司债指数收益率,20250116,199990.264
511110.SH,公司债ETF易方达,上证基准做市公司债指数收益率,20250116,1617928.482
520580.SH,新兴亚洲ETF招商,新交所新兴亚洲精选50指数,20250116,9970.648
563210.SH,专精特新ETF富国,恒生A股专精特新企业指数收益率,20250116,25748.928
588730.SH,科创人工智能ETF易方达,上证科创板人工智能指数收益率,20250116,239023.436
511200.SH,信用债ETF华夏,上证基准做市公司债指数收益率,20250116,2162932.807
159395.SZ,信用债ETF大成,深证基准做市信用债指数收益率,20250116,63452.971
159396.SZ,信用债ETF博时,深证基准做市信用债指数收益率,20250116,48681.86
530280.SH,上证180ETF平安,上证180指数收益率,20250115,93.846
520550.SH,港股红利低波ETF招商,恒生港股通高股息低波动指数收益率(经汇率调整后),20250115,53972.834
588950.SH,科创50ETF景顺,上证科创板50成份指数收益率,20250115,30044.232
588760.SH,科创人工智能ETF广发,上证科创板人工智能指数收益率,20250115,458937.379
561880.SH,A100ETF基金,中证A100指数收益率,20250115,6856.334
512080.SH,A500ETF中金,中证A500指数收益率,20250114,31415.703
180605.SZ,易方达华威市场REIT,,20250113,6379.667
511070.SH,公司债ETF南方,上证基准做市公司债指数收益率,20250113,2972558.568
508087.SH,国泰海通济南能源供热REIT,,20250113,4028.135
159370.SZ,创50ETF工银,创业板50指数收益率,20250110,1420.673
159379.SZ,A500ETF融通,中证A500指数收益率,20250109,1338.032
530080.SH,上证180ETF天弘,上证180指数收益率,20250108,6248.216
588930.SH,科创人工智能ETF银华,上证科创板人工智能指数收益率,20250106,209037.638
159378.SZ,通用航空ETF永赢,国证通用航空产业指数收益率,20250102,40750.076
588790.SH,科创AIETF博时,上证科创板人工智能指数收益率,20241231,666886.475
159380.SZ,A500ETF东财,中证A500指数收益率,20241230,12181.716
159323.SZ,港股通汽车ETF华夏,经估值汇率调整后的中证港股通汽车产业主题指数收益率,20241230,190219.753
159375.SZ,创业板50ETF国泰,创业板50指数收益率,20241230,15629.323
530580.SH,上证180ETF南方,上证180指数收益率,20241230,11825.6
530300.SH,上证180ETF华泰柏瑞,上证180指数收益率,20241230,7295.014
159376.SZ,A500ETF浦银,中证A500指数收益率,20241230,6610.761
588810.SH,科创芯片ETF富国,上证科创板芯片指数收益率,20241230,141447.494
560190.SH,公用事业ETF鹏华,中证全指公用事业指数收益率,20241225,1077.074
510040.SH,上证180ETF鹏华,上证180指数收益率,20241225,4798.4
530680.SH,上证180ETF兴业,上证180指数收益率,20241225,4956.857
508078.SH,中航易商仓储物流REIT,,20241224,557.186
588820.SH,科创200ETF华夏,上证科创板200指数收益率,20241223,31881.12
511160.SH,国债ETF东财,中证1-3年国债指数收益率,20241220,31686.034
520600.SH,港股通汽车ETF广发,中证港股通汽车产业主题指数收益率(使用估值汇率折算),20241219,235181.454
560380.SH,A100ETF南方,中证A100指数收益率,20241219,12547.092
530180.SH,上证180ETF易方达,上证180指数收益率,20241218,8812.732
588750.SH,科创芯片ETF汇添富,上证科创板芯片指数收益率,20241218,486453.333
508012.SH,招商科创REIT,,20241217,501.802
588230.SH,科创200ETF华泰柏瑞,上证科创板200指数收益率,20241216,157848.413
520500.SH,恒生创新药ETF华泰柏瑞,恒生创新药指数收益率(使用估值汇率折算),20241216,806196.617
159320.SZ,电网设备ETF广发,同期恒生A股电网设备指数收益率,20241212,121601.495
508048.SH,华安外高桥REIT,,20241212,3034.454
561380.SH,电网设备ETF国泰,恒生A股电网设备指数收益率,20241211,283485.087
588780.SH,科创芯片设计ETF国联安,上证科创板芯片设计主题指数,20241211,313065.753
508036.SH,平安宁波交投REIT,,20241210,3532.072
159363.SZ,创业板人工智能ETF华宝,创业板人工智能指数收益率,20241206,885991.143
180106.SZ,广发成都高投产业园REIT,,20241206,472.0
508010.SH,中金重庆两江REIT,,20241203,1222.155
180402.SZ,工银蒙能清洁能源REIT,,20241128,1955.369
159355.SZ,800红利低波ETF华宝,中证800红利低波动指数收益率,20241125,1128.05
560810.SH,央企ESGETF融通,中证诚通央企ESG指数收益率,20241125,3338.695
159356.SZ,A500ETF万家,中证A500指数收益率,20241122,41032.212
159358.SZ,中证A500ETF大成,中证A500指数,20241122,53729.061
563500.SH,A500ETF华宝,中证A500指数收益率,20241122,19912.396
512020.SH,A500ETF鹏华,中证A500指数收益率,20241121,138801.442
159357.SZ,A500ETF博时,中证A500指数收益率,20241121,170608.515
159360.SZ,中证A500ETF天弘,中证A500指数收益率,20241120,30278.598
159362.SZ,A500ETF工银,中证A500指数收益率,20241119,25442.27
159359.SZ,A500ETF华安,中证A500指数收益率,20241119,59843.1
563880.SH,A500ETF汇添富,中证A500指数收益率,20241118,270942.045
530050.SH,上证50ETF东财,上证50指数收益率,20241118,5826.403
159361.SZ,A500ETF易方达,中证A500指数收益率,20241112,1886900.725
563800.SH,A500ETF广发,中证A500指数收益率,20241111,408988.917
508097.SH,华泰南京建邺REIT,,20241111,869.426
512050.SH,A500ETF华夏,中证A500指数收益率,20241108,2798365.812
563520.SH,沪深300ETF永赢,沪深300指数收益率,20241108,16878.882
159328.SZ,家电ETF易方达,中证家电龙头指数收益率,20241107,7329.685
588070.SH,科创成长ETF万家,上证科创板成长指数收益率,20241106,3828.677
159325.SZ,半导体ETF南方,中证半导体行业精选指数收益率,20241031,143894.672
562970.SH,光伏ETF易方达,中证光伏产业指数收益率,20241030,28854.034
530880.SH,红利国企ETF银河,上证国有企业红利指数收益率,20241030,3158.774
159590.SZ,软件ETF汇添富,中证全指软件指数收益率,20241028,45842.399
180701.SZ,银华绍兴原水水利REIT,,20241028,2856.052
159312.SZ,恒指港股通ETF广发,恒指港股通指数收益率(经估值汇率调整),20241024,8172.986
520520.SH,恒生消费ETF华泰柏瑞,恒生消费指数收益率(使用估值汇率折算),20241023,3679.854
508003.SH,中金联东科创REIT,,20241017,1245.181
180203.SZ,招商高速公路REIT,,20241017,5263.718
508069.SH,华夏南京交通高速公路REIT,,20241017,438.255
